SCCNT_DE,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,AREA_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE
20241223,속초여행,여행,국내여행,강원도,689,309,998
20241223,여수여행,여행,국내여행,전라남도,734,258,992
20241223,군산여행,여행,국내여행,전라북도,669,217,886
20241223,전주여행,여행,국내여행,전라북도,474,157,631
20241223,대전여행,여행,국내여행,대전광역시,434,175,609
20241223,목포여행,여행,국내여행,전라남도,383,179,562
20241224,부산여행,여행,국내여행,부산광역시,1337,530,1867
20241224,강릉여행,여행,국내여행,강원도,687,316,1003
20241224,제주여행,여행,국내여행,제주특별자치도,732,253,985
20241224,여수여행,여행,국내여행,전라남도,689,263,952
20241224,군산여행,여행,국내여행,전라북도,704,208,912
20241224,경주여행,여행,국내여행,경상북도,613,245,858
20241224,속초여행,여행,국내여행,강원도,579,197,776
20241224,전주여행,여행,국내여행,전라북도,453,139,592
20241224,대전여행,여행,국내여행,대전광역시,385,130,515
20241224,대구여행,여행,국내여행,대구광역시,336,135,471
20241225,부산여행,여행,국내여행,부산광역시,1699,211,1910
20241225,제주여행,여행,국내여행,제주특별자치도,1013,145,1158
20241225,군산여행,여행,국내여행,전라북도,1005,121,1126
20241225,강릉여행,여행,국내여행,강원도,863,143,1006
20241225,여수여행,여행,국내여행,전라남도,881,112,993
20241225,경주여행,여행,국내여행,경상북도,815,119,934
20241225,속초여행,여행,국내여행,강원도,814,109,923
20241225,목포여행,여행,국내여행,전라남도,621,71,692
20241225,전주여행,여행,국내여행,전라북도,577,81,658
20241225,대전여행,여행,국내여행,대전광역시,555,62,617
20241226,부산여행,여행,국내여행,부산광역시,1780,650,2430
20241226,제주여행,여행,국내여행,제주특별자치도,963,364,1327
20241226,강릉여행,여행,국내여행,강원도,904,391,1295
20241226,여수여행,여행,국내여행,전라남도,796,340,1136
20241226,경주여행,여행,국내여행,경상북도,818,290,1108
20241226,군산여행,여행,국내여행,전라북도,865,235,1100
20241226,속초여행,여행,국내여행,강원도,729,336,1065
20241226,전주여행,여행,국내여행,전라북도,535,191,726
20241226,대전여행,여행,국내여행,대전광역시,515,174,689
20241226,목포여행,여행,국내여행,전라남도,493,196,689
20241227,부산여행,여행,국내여행,부산광역시,1720,575,2295
20241227,강릉여행,여행,국내여행,강원도,935,373,1308
20241227,제주여행,여행,국내여행,제주특별자치도,888,344,1232
20241227,속초여행,여행,국내여행,강원도,786,253,1039
20241227,경주여행,여행,국내여행,경상북도,744,292,1036
20241227,군산여행,여행,국내여행,전라북도,803,232,1035
20241227,여수여행,여행,국내여행,전라남도,739,254,993
20241227,전주여행,여행,국내여행,전라북도,585,210,795
20241227,대전여행,여행,국내여행,대전광역시,500,176,676
20241227,목포여행,여행,국내여행,전라남도,474,172,646
20241228,부산여행,여행,국내여행,부산광역시,1864,247,2111
20241228,제주여행,여행,국내여행,제주특별자치도,1267,164,1431
20241228,강릉여행,여행,국내여행,강원도,1056,159,1215
20241228,여수여행,여행,국내여행,전라남도,976,126,1102
20241228,군산여행,여행,국내여행,전라북도,935,91,1026
20241228,속초여행,여행,국내여행,강원도,894,106,1000
20241228,경주여행,여행,국내여행,경상북도,865,126,991
20241228,전주여행,여행,국내여행,전라북도,674,90,764
20241228,대전여행,여행,국내여행,대전광역시,589,75,664
20241228,목포여행,여행,국내여행,전라남도,548,84,632
20241229,부산여행,여행,국내여행,부산광역시,2005,207,2212
20241229,제주여행,여행,국내여행,제주특별자치도,1545,152,1697
20241229,강릉여행,여행,국내여행,강원도,1113,160,1273
20241229,군산여행,여행,국내여행,전라북도,1009,101,1110
20241229,경주여행,여행,국내여행,경상북도,914,108,1022
20241229,여수여행,여행,국내여행,전라남도,856,88,944
20241229,속초여행,여행,국내여행,강원도,828,96,924
20241229,전주여행,여행,국내여행,전라북도,601,73,674
20241229,대전여행,여행,국내여행,대전광역시,579,77,656
20241229,목포여행,여행,국내여행,전라남도,563,66,629
20241230,부산여행,여행,국내여행,부산광역시,1775,589,2364
20241230,제주여행,여행,국내여행,제주특별자치도,1288,378,1666
20241230,강릉여행,여행,국내여행,강원도,978,311,1289
20241230,경주여행,여행,국내여행,경상북도,876,302,1178
20241230,여수여행,여행,국내여행,전라남도,843,205,1048
20241230,군산여행,여행,국내여행,전라북도,801,198,999
20241230,속초여행,여행,국내여행,강원도,655,215,870
20241230,전주여행,여행,국내여행,전라북도,523,153,676
20241230,대전여행,여행,국내여행,대전광역시,529,144,673
20241230,목포여행,여행,국내여행,전라남도,425,152,577
20241231,부산여행,여행,국내여행,부산광역시,1342,427,1769
20241231,제주여행,여행,국내여행,제주특별자치도,918,291,1209
20241231,강릉여행,여행,국내여행,강원도,807,235,1042
20241231,군산여행,여행,국내여행,전라북도,759,130,889
20241231,경주여행,여행,국내여행,경상북도,643,197,840
20241231,여수여행,여행,국내여행,전라남도,631,181,812
20241231,속초여행,여행,국내여행,강원도,565,114,679
20241231,전주여행,여행,국내여행,전라북도,401,116,517
20241231,대전여행,여행,국내여행,대전광역시,369,118,487
20241231,목포여행,여행,국내여행,전라남도,327,108,435
20250101,부산여행,여행,국내여행,부산광역시,1844,245,2089
20250101,강릉여행,여행,국내여행,강원도,1167,126,1293
20250101,제주여행,여행,국내여행,제주특별자치도,1082,154,1236
20250101,군산여행,여행,국내여행,전라북도,1074,74,1148
20250101,경주여행,여행,국내여행,경상북도,912,126,1038
20250101,여수여행,여행,국내여행,전라남도,802,96,898
20250101,속초여행,여행,국내여행,강원도,742,98,840
20250101,전주여행,여행,국내여행,전라북도,622,94,716
20250101,대전여행,여행,국내여행,대전광역시,574,87,661
20250101,대구여행,여행,국내여행,대구광역시,536,75,611
20250102,부산여행,여행,국내여행,부산광역시,1653,584,2237
20250102,강릉여행,여행,국내여행,강원도,1017,405,1422
20250102,제주여행,여행,국내여행,제주특별자치도,1041,347,1388
20250102,경주여행,여행,국내여행,경상북도,832,312,1144
20250102,군산여행,여행,국내여행,전라북도,821,227,1048
20250102,속초여행,여행,국내여행,강원도,696,245,941
20250102,여수여행,여행,국내여행,전라남도,691,214,905
20250102,전주여행,여행,국내여행,전라북도,589,231,820
20250102,대전여행,여행,국내여행,대전광역시,569,176,745
20250102,대구여행,여행,국내여행,대구광역시,500,137,637
20250103,부산여행,여행,국내여행,부산광역시,1458,549,2007
20250103,강릉여행,여행,국내여행,강원도,921,350,1271
20250103,제주여행,여행,국내여행,제주특별자치도,870,317,1187
20250103,군산여행,여행,국내여행,전라북도,788,205,993
20250103,경주여행,여행,국내여행,경상북도,701,280,981
20250103,속초여행,여행,국내여행,강원도,688,185,873
20250103,여수여행,여행,국내여행,전라남도,642,209,851
20250103,전주여행,여행,국내여행,전라북도,526,186,712
20250103,대전여행,여행,국내여행,대전광역시,513,160,673
20250103,대구여행,여행,국내여행,대구광역시,465,138,603
20250104,부산여행,여행,국내여행,부산광역시,1625,248,1873
20250104,강릉여행,여행,국내여행,강원도,932,127,1059
20250104,제주여행,여행,국내여행,제주특별자치도,921,128,1049
20250104,군산여행,여행,국내여행,전라북도,932,101,1033
20250104,경주여행,여행,국내여행,경상북도,812,123,935
20250104,여수여행,여행,국내여행,전라남도,724,107,831
20250104,속초여행,여행,국내여행,강원도,681,88,769
20250104,전주여행,여행,국내여행,전라북도,624,96,720
20250104,대전여행,여행,국내여행,대전광역시,577,103,680
20250104,대구여행,여행,국내여행,대구광역시,488,80,568
20250105,부산여행,여행,국내여행,부산광역시,1771,288,2059
20250105,제주여행,여행,국내여행,제주특별자치도,1134,148,1282
20250105,강릉여행,여행,국내여행,강원도,1023,166,1189
20250105,경주여행,여행,국내여행,경상북도,921,157,1078
20250105,군산여행,여행,국내여행,전라북도,824,102,926
20250105,여수여행,여행,국내여행,전라남도,782,137,919
20250105,속초여행,여행,국내여행,강원도,645,111,756
20250105,전주여행,여행,국내여행,전라북도,618,92,710
20250105,대전여행,여행,국내여행,대전광역시,530,80,610
20250105,대구여행,여행,국내여행,대구광역시,510,76,586
20250106,부산여행,여행,국내여행,부산광역시,1550,649,2199
20250106,제주여행,여행,국내여행,제주특별자치도,1000,341,1341
20250106,강릉여행,여행,국내여행,강원도,896,374,1270
20250106,경주여행,여행,국내여행,경상북도,809,334,1143
20250106,군산여행,여행,국내여행,전라북도,746,228,974
20250106,여수여행,여행,국내여행,전라남도,620,255,875
20250106,속초여행,여행,국내여행,강원도,568,207,775
20250106,전주여행,여행,국내여행,전라북도,525,220,745
20250106,대전여행,여행,국내여행,대전광역시,515,185,700
20250106,대구여행,여행,국내여행,대구광역시,443,158,601
20250107,부산여행,여행,국내여행,부산광역시,1496,639,2135
20250107,제주여행,여행,국내여행,제주특별자치도,1074,369,1443
20250107,강릉여행,여행,국내여행,강원도,911,392,1303
20250107,경주여행,여행,국내여행,경상북도,754,272,1026
20250107,여수여행,여행,국내여행,전라남도,683,335,1018
20250107,군산여행,여행,국내여행,전라북도,598,254,852
20250107,속초여행,여행,국내여행,강원도,531,254,785
20250107,전주여행,여행,국내여행,전라북도,495,216,711
20250107,대전여행,여행,국내여행,대전광역시,474,163,637
20250107,대구여행,여행,국내여행,대구광역시,428,189,617
20250108,부산여행,여행,국내여행,부산광역시,1775,933,2708
20250108,강릉여행,여행,국내여행,강원도,1076,558,1634
20250108,제주여행,여행,국내여행,제주특별자치도,1122,440,1562
20250108,경주여행,여행,국내여행,경상북도,910,455,1365
20250108,군산여행,여행,국내여행,전라북도,818,350,1168
20250108,여수여행,여행,국내여행,전라남도,820,343,1163
20250108,전주여행,여행,국내여행,전라북도,624,315,939
20250108,속초여행,여행,국내여행,강원도,537,330,867
20250108,대전여행,여행,국내여행,대전광역시,584,260,844
20250108,대구여행,여행,국내여행,대구광역시,501,258,759
20250109,가평여행,여행,국내여행,경기도,0,0,0
20250109,강남여행,여행,국내여행,서울특별시,0,0,0
20250109,강동여행,여행,국내여행,서울특별시,0,0,0
20250109,강릉여행,여행,국내여행,강원도,0,0,0
20250109,강북여행,여행,국내여행,서울특별시,0,0,0
20250109,강서여행,여행,국내여행,서울특별시,0,0,0
20250109,강진여행,여행,국내여행,전라남도,0,0,0
20250109,강화여행,여행,국내여행,인천광역시,0,0,0
20250109,거제여행,여행,국내여행,경상남도,0,0,0
20250109,거창여행,여행,국내여행,경상남도,0,0,0
20250110,부산여행,여행,국내여행,부산광역시,1512,628,2140
20250110,제주여행,여행,국내여행,제주특별자치도,1122,290,1412
